Index,Entry Date,Entry Time,Exit Date,Exit Time,Type,Strike,B/S,Qty,Entry Price,Exit Price,Vix,P/L
336.2,05-09-2024, 11:45:00 AM,05-09-2024, 3:15:00 PM,PE,82300,Sell,20,242.7,234,,174
337,06-09-2024, 9:45:00 AM,06-09-2024, 10:02:00 AM,,,,,,,14.37,1400
337.1,06-09-2024, 9:45:00 AM,06-09-2024, 10:02:00 AM,CE,81900,Sell,20,240,120,,2400
337.2,06-09-2024, 9:45:00 AM,06-09-2024, 9:46:00 AM,PE,81900,Sell,20,261.65,311.65,,-1000
338,06-09-2024, 11:45:00 AM,06-09-2024, 12:24:00 PM,,,,,,,14.93,735
338.1,06-09-2024, 11:45:00 AM,06-09-2024, 12:24:00 PM,CE,81400,Sell,20,139.35,189.35,,-1000
338.2,06-09-2024, 11:45:00 AM,06-09-2024, 12:24:00 PM,PE,81400,Sell,20,173.55,86.8,,1735
339,09-09-2024, 9:45:00 AM,09-09-2024, 3:15:00 PM,,,,,,,14.87,3216
339.1,09-09-2024, 9:45:00 AM,09-09-2024, 10:43:00 AM,CE,81200,Sell,20,476.35,526.35,,-1000
339.2,09-09-2024, 9:45:00 AM,09-09-2024, 3:15:00 PM,PE,81200,Sell,20,478.45,267.65,,4216
340,09-09-2024, 11:45:00 AM,09-09-2024, 1:06:00 PM,,,,,,,14.65,-1000
340.1,09-09-2024, 11:45:00 AM,09-09-2024, 1:06:00 PM,CE,81300,Sell,20,469.1,469.1,,0
340.2,09-09-2024, 11:45:00 AM,09-09-2024, 12:08:00 PM,PE,81300,Sell,20,425.1,475.1,,-1000
341,10-09-2024, 9:45:00 AM,10-09-2024, 9:51:00 AM,,,,,,,13.98,-1000
341.1,10-09-2024, 9:45:00 AM,10-09-2024, 9:51:00 AM,CE,81600,Sell,20,351.4,351.4,,0
341.2,10-09-2024, 9:45:00 AM,10-09-2024, 9:48:00 AM,PE,81600,Sell,20,351.6,401.6,,-1000
342,10-09-2024, 11:45:00 AM,10-09-2024, 3:15:00 PM,,,,,,,13.66,971
342.1,10-09-2024, 11:45:00 AM,10-09-2024, 11:59:00 AM,CE,81800,Sell,20,317.9,367.9,,-1000
342.2,10-09-2024, 11:45:00 AM,10-09-2024, 3:15:00 PM,PE,81800,Sell,20,369.65,271.1,,1971
343,11-09-2024, 9:45:00 AM,11-09-2024, 10:18:00 AM,,,,,,,13.33,-1107
343.1,11-09-2024, 9:45:00 AM,11-09-2024, 10:18:00 AM,CE,82000,Sell,20,282.55,282.55,,0
343.2,11-09-2024, 9:45:00 AM,11-09-2024, 10:04:00 AM,PE,82000,Sell,20,367.45,422.8,,-1107
344,11-09-2024, 11:45:00 AM,11-09-2024, 12:54:00 PM,,,,,,,13.19,-1000
344.1,11-09-2024, 11:45:00 AM,11-09-2024, 12:01:00 PM,CE,82000,Sell,20,282.1,332.1,,-1000
344.2,11-09-2024, 11:45:00 AM,11-09-2024, 12:54:00 PM,PE,82000,Sell,20,335.9,335.9,,0
345,12-09-2024, 9:45:00 AM,12-09-2024, 2:02:00 PM,,,,,,,12.98,-1000
345.1,12-09-2024, 9:45:00 AM,12-09-2024, 2:02:00 PM,CE,81900,Sell,20,277.55,277.55,,0
345.2,12-09-2024, 9:45:00 AM,12-09-2024, 9:55:00 AM,PE,81900,Sell,20,278.65,328.65,,-1000
346,12-09-2024, 11:45:00 AM,12-09-2024, 1:06:00 PM,,,,,,,13.17,-1000
346.1,12-09-2024, 11:45:00 AM,12-09-2024, 1:06:00 PM,CE,81700,Sell,20,310.7,310.7,,0
346.2,12-09-2024, 11:45:00 AM,12-09-2024, 12:23:00 PM,PE,81700,Sell,20,260,310,,-1000
347,13-09-2024, 9:45:00 AM,13-09-2024, 11:11:00 AM,,,,,,,12.88,623
347.1,13-09-2024, 9:45:00 AM,13-09-2024, 11:11:00 AM,CE,82800,Sell,20,144.9,194.9,,-1000
347.2,13-09-2024, 9:45:00 AM,13-09-2024, 10:30:00 AM,PE,82800,Sell,20,162.35,81.2,,1623
348,13-09-2024, 11:45:00 AM,13-09-2024, 12:32:00 PM,,,,,,,12.77,-118
348.1,13-09-2024, 11:45:00 AM,13-09-2024, 12:29:00 PM,CE,82900,Sell,20,79.4,129.4,,-1000
348.2,13-09-2024, 11:45:00 AM,13-09-2024, 12:32:00 PM,PE,82900,Sell,20,88.2,44.1,,882
349,16-09-2024, 9:45:00 AM,16-09-2024, 3:15:00 PM,,,,,,,12.74,127
349.1,16-09-2024, 9:45:00 AM,16-09-2024, 3:15:00 PM,CE,83100,Sell,20,462.3,405.95,,1127
349.2,16-09-2024, 9:45:00 AM,16-09-2024, 10:42:00 AM,PE,83100,Sell,20,411.05,461.05,,-1000
350,16-09-2024, 11:45:00 AM,16-09-2024, 3:15:00 PM,,,,,,,12.78,1021
350.1,16-09-2024, 11:45:00 AM,16-09-2024, 1:22:00 PM,CE,82900,Sell,20,466.95,516.95,,-1000
350.2,16-09-2024, 11:45:00 AM,16-09-2024, 3:15:00 PM,PE,82900,Sell,20,441.95,340.9,,2021
351,17-09-2024, 9:45:00 AM,17-09-2024, 10:43:00 AM,,,,,,,12.58,-1000
351.1,17-09-2024, 9:45:00 AM,17-09-2024, 10:43:00 AM,CE,83000,Sell,20,418.5,418.5,,0
351.2,17-09-2024, 9:45:00 AM,17-09-2024, 9:56:00 AM,PE,83000,Sell,20,407.05,457.05,,-1000
352,17-09-2024, 11:45:00 AM,17-09-2024, 3:15:00 PM,,,,,,,12.44,-585
352.1,17-09-2024, 11:45:00 AM,17-09-2024, 1:41:00 PM,CE,83000,Sell,20,414.25,464.25,,-1000
352.2,17-09-2024, 11:45:00 AM,17-09-2024, 3:15:00 PM,PE,83000,Sell,20,383.65,362.9,,415
353,18-09-2024, 9:45:00 AM,18-09-2024, 12:59:00 PM,,,,,,,12.66,-1000
353.1,18-09-2024, 9:45:00 AM,18-09-2024, 10:42:00 AM,CE,83100,Sell,20,422.65,472.65,,-1000
353.2,18-09-2024, 9:45:00 AM,18-09-2024, 12:59:00 PM,PE,83100,Sell,20,388.2,388.2,,0
354,18-09-2024, 11:45:00 AM,18-09-2024, 12:59:00 PM,,,,,,,12.99,-1000
354.1,18-09-2024, 11:45:00 AM,18-09-2024, 12:27:00 PM,CE,83200,Sell,20,425,475,,-1000
354.2,18-09-2024, 11:45:00 AM,18-09-2024, 12:59:00 PM,PE,83200,Sell,20,417.85,417.85,,0
355,19-09-2024, 9:45:00 AM,19-09-2024, 10:42:00 AM,,,,,,,12.19,2360
355.1,19-09-2024, 9:45:00 AM,19-09-2024, 10:42:00 AM,CE,83700,Sell,20,336,168,,3360
355.2,19-09-2024, 9:45:00 AM,19-09-2024, 9:51:00 AM,PE,83700,Sell,20,278.9,328.9,,-1000
356,19-09-2024, 11:45:00 AM,19-09-2024, 3:15:00 PM,,,,,,,12.59,2093
356.1,19-09-2024, 11:45:00 AM,19-09-2024, 12:13:00 PM,CE,83200,Sell,20,313.35,363.35,,-1000
356.2,19-09-2024, 11:45:00 AM,19-09-2024, 3:15:00 PM,PE,83200,Sell,20,322.25,167.6,,3093
357,20-09-2024, 9:45:00 AM,20-09-2024, 9:56:00 AM,,,,,,,12.49,1256
357.1,20-09-2024, 9:45:00 AM,20-09-2024, 9:49:00 AM,CE,83300,Sell,20,197.65,247.65,,-1000
357.2,20-09-2024, 9:45:00 AM,20-09-2024, 9:56:00 AM,PE,83300,Sell,20,225.6,112.8,,2256
358,20-09-2024, 11:45:00 AM,20-09-2024, 12:21:00 PM,,,,,,,12.58,-1000
358.1,20-09-2024, 11:45:00 AM,20-09-2024, 11:51:00 AM,CE,84100,Sell,20,263.2,313.2,,-1000
358.2,20-09-2024, 11:45:00 AM,20-09-2024, 12:21:00 PM,PE,84100,Sell,20,177.85,177.85,,0
359,23-09-2024, 9:45:00 AM,23-09-2024, 10:15:00 AM,,,,,,,13.69,-1000
359.1,23-09-2024, 9:45:00 AM,23-09-2024, 9:52:00 AM,CE,84800,Sell,20,520.4,570.4,,-1000
359.2,23-09-2024, 9:45:00 AM,23-09-2024, 10:15:00 AM,PE,84800,Sell,20,583.45,583.45,,0
360,23-09-2024, 11:45:00 AM,23-09-2024, 3:15:00 PM,,,,,,,13.59,497
360.1,23-09-2024, 11:45:00 AM,23-09-2024, 2:18:00 PM,CE,84700,Sell,20,511.1,561.1,,-1000
360.2,23-09-2024, 11:45:00 AM,23-09-2024, 3:15:00 PM,PE,84700,Sell,20,529.25,454.4,,1497
361,24-09-2024, 9:45:00 AM,24-09-2024, 3:15:00 PM,,,,,,,13.84,1938
361.1,24-09-2024, 9:45:00 AM,24-09-2024, 3:15:00 PM,CE,85000,Sell,20,425.5,372.75,,1055
361.2,24-09-2024, 9:45:00 AM,24-09-2024, 3:15:00 PM,PE,85000,Sell,20,494.15,450,,883
362,24-09-2024, 11:45:00 AM,24-09-2024, 3:15:00 PM,,,,,,,13.86,94
362.1,24-09-2024, 11:45:00 AM,24-09-2024, 12:51:00 PM,CE,84900,Sell,20,433.05,483.05,,-1000
362.2,24-09-2024, 11:45:00 AM,24-09-2024, 3:15:00 PM,PE,84900,Sell,20,457.7,403,,1094
363,25-09-2024, 9:45:00 AM,25-09-2024, 2:07:00 PM,,,,,,,13.31,-1000
363.1,25-09-2024, 9:45:00 AM,25-09-2024, 2:07:00 PM,CE,84900,Sell,20,389.4,389.4,,0
363.2,25-09-2024, 9:45:00 AM,25-09-2024, 11:47:00 AM,PE,84900,Sell,20,391.8,441.8,,-1000
364,25-09-2024, 11:45:00 AM,25-09-2024, 11:50:00 AM,,,,,,,13.18,-1000
364.1,25-09-2024, 11:45:00 AM,25-09-2024, 11:50:00 AM,CE,84800,Sell,20,385.5,385.5,,0
364.2,25-09-2024, 11:45:00 AM,25-09-2024, 11:47:00 AM,PE,84800,Sell,20,359.8,409.8,,-1000
365,26-09-2024, 9:45:00 AM,26-09-2024, 2:10:00 PM,,,,,,,12.35,-1000
365.1,26-09-2024, 9:45:00 AM,26-09-2024, 10:10:00 AM,CE,85300,Sell,20,319.6,369.6,,-1000
365.2,26-09-2024, 9:45:00 AM,26-09-2024, 2:10:00 PM,PE,85300,Sell,20,337.45,337.45,,0
366,26-09-2024, 11:45:00 AM,26-09-2024, 1:11:00 PM,,,,,,,12.12,-1000
366.1,26-09-2024, 11:45:00 AM,26-09-2024, 12:21:00 PM,CE,85400,Sell,20,313,363,,-1000
366.2,26-09-2024, 11:45:00 AM,26-09-2024, 1:11:00 PM,PE,85400,Sell,20,318.4,318.4,,0
367,27-09-2024, 9:45:00 AM,27-09-2024, 10:26:00 AM,,,,,,,11.71,430
367.1,27-09-2024, 9:45:00 AM,27-09-2024, 9:47:00 AM,CE,85900,Sell,20,129.95,179.95,,-1000
367.2,27-09-2024, 9:45:00 AM,27-09-2024, 10:26:00 AM,PE,85900,Sell,20,143,71.5,,1430
368,27-09-2024, 11:45:00 AM,27-09-2024, 12:53:00 PM,,,,,,,11.73,-21
368.1,27-09-2024, 11:45:00 AM,27-09-2024, 12:52:00 PM,CE,85800,Sell,20,97.9,48.95,,979
368.2,27-09-2024, 11:45:00 AM,27-09-2024, 12:53:00 PM,PE,85800,Sell,20,125.55,175.55,,-1000
369,30-09-2024, 9:45:00 AM,30-09-2024, 2:16:00 PM,,,,,,,12.82,4490
369.1,30-09-2024, 9:45:00 AM,30-09-2024, 2:16:00 PM,CE,85000,Sell,20,549,274.5,,5490
369.2,30-09-2024, 9:45:00 AM,30-09-2024, 9:48:00 AM,PE,85000,Sell,20,398.1,448.1,,-1000
370,30-09-2024, 11:45:00 AM,30-09-2024, 3:15:00 PM,,,,,,,12.82,1965
370.1,30-09-2024, 11:45:00 AM,30-09-2024, 3:15:00 PM,CE,84600,Sell,20,583,434.75,,2965
370.2,30-09-2024, 11:45:00 AM,30-09-2024, 1:09:00 PM,PE,84600,Sell,20,429.9,479.9,,-1000
371,01-10-2024, 9:45:00 AM,01-10-2024, 3:15:00 PM,,,,,,,12.35,2911
371.1,01-10-2024, 9:45:00 AM,01-10-2024, 3:15:00 PM,CE,84500,Sell,20,493,297.45,,3911
371.2,01-10-2024, 9:45:00 AM,01-10-2024, 9:57:00 AM,PE,84500,Sell,20,346.15,396.15,,-1000
372,01-10-2024, 11:45:00 AM,01-10-2024, 12:31:00 PM,,,,,,,12.29,-1000
372.1,01-10-2024, 11:45:00 AM,01-10-2024, 11:46:00 AM,CE,84300,Sell,20,447.9,497.9,,-1000
372.2,01-10-2024, 11:45:00 AM,01-10-2024, 12:31:00 PM,PE,84300,Sell,20,357.05,357.05,,0
373,03-10-2024, 9:45:00 AM,03-10-2024, 10:54:00 AM,,,,,,,12.51,3387
373.1,03-10-2024, 9:45:00 AM,03-10-2024, 10:54:00 AM,CE,83700,Sell,20,438.7,219.35,,4387
373.2,03-10-2024, 9:45:00 AM,03-10-2024, 9:56:00 AM,PE,83700,Sell,20,377.7,427.7,,-1000
374,03-10-2024, 11:45:00 AM,03-10-2024, 1:47:00 PM,,,,,,,13.32,3195
374.1,03-10-2024, 11:45:00 AM,03-10-2024, 1:47:00 PM,CE,83000,Sell,20,419.55,209.8,,4195
374.2,03-10-2024, 11:45:00 AM,03-10-2024, 12:02:00 PM,PE,83000,Sell,20,333,383,,-1000
375,04-10-2024, 9:45:00 AM,04-10-2024, 9:51:00 AM,,,,,,,13.63,-1000
375.1,04-10-2024, 9:45:00 AM,04-10-2024, 9:51:00 AM,CE,82300,Sell,20,232.9,232.9,,0
375.2,04-10-2024, 9:45:00 AM,04-10-2024, 9:47:00 AM,PE,82300,Sell,20,185.45,235.45,,-1000
376,04-10-2024, 11:45:00 AM,04-10-2024, 12:25:00 PM,,,,,,,13.48,1909
376.1,04-10-2024, 11:45:00 AM,04-10-2024, 11:51:00 AM,CE,82800,Sell,20,363.5,413.5,,-1000
376.2,04-10-2024, 11:45:00 AM,04-10-2024, 12:25:00 PM,PE,82800,Sell,20,290.85,145.4,,2909
377,07-10-2024, 9:45:00 AM,07-10-2024, 9:54:00 AM,,,,,,,14.22,-1000
377.1,07-10-2024, 9:45:00 AM,07-10-2024, 9:54:00 AM,CE,81900,Sell,20,744.6,744.6,,0
377.2,07-10-2024, 9:45:00 AM,07-10-2024, 9:50:00 AM,PE,81900,Sell,20,544.85,594.85,,-1000
378,07-10-2024, 11:45:00 AM,07-10-2024, 11:49:00 AM,,,,,,,14.55,-1000
378.1,07-10-2024, 11:45:00 AM,07-10-2024, 11:47:00 AM,CE,81600,Sell,20,775.8,825.8,,-1000
378.2,07-10-2024, 11:45:00 AM,07-10-2024, 11:49:00 AM,PE,81600,Sell,20,640.65,640.65,,0
379,08-10-2024, 9:45:00 AM,08-10-2024, 10:02:00 AM,,,,,,,15.35,-1000
379.1,08-10-2024, 9:45:00 AM,08-10-2024, 9:47:00 AM,CE,81100,Sell,20,738.6,788.6,,-1000
379.2,08-10-2024, 9:45:00 AM,08-10-2024, 10:02:00 AM,PE,81100,Sell,20,606.15,606.15,,0
380,08-10-2024, 11:45:00 AM,08-10-2024, 1:35:00 PM,,,,,,,14.65,-1000
380.1,08-10-2024, 11:45:00 AM,08-10-2024, 1:35:00 PM,CE,81500,Sell,20,641.5,641.5,,0
380.2,08-10-2024, 11:45:00 AM,08-10-2024, 11:58:00 AM,PE,81500,Sell,20,532.9,582.9,,-1000
381,09-10-2024, 9:45:00 AM,09-10-2024, 11:14:00 AM,,,,,,,14.41,4145
381.1,09-10-2024, 9:45:00 AM,09-10-2024, 10:08:00 AM,CE,81800,Sell,20,543.1,593.1,,-1000
381.2,09-10-2024, 9:45:00 AM,09-10-2024, 11:14:00 AM,PE,81800,Sell,20,514.55,257.3,,5145
382,09-10-2024, 11:45:00 AM,09-10-2024, 2:45:00 PM,,,,,,,13.7,3576
382.1,09-10-2024, 11:45:00 AM,09-10-2024, 2:45:00 PM,CE,82100,Sell,20,457.6,228.8,,4576
382.2,09-10-2024, 11:45:00 AM,09-10-2024, 11:55:00 AM,PE,82100,Sell,20,438.15,488.15,,-1000
383,10-10-2024, 9:45:00 AM,10-10-2024, 3:15:00 PM,,,,,,,13.89,617
383.1,10-10-2024, 9:45:00 AM,10-10-2024, 9:57:00 AM,CE,81600,Sell,20,410,460,,-1000
383.2,10-10-2024, 9:45:00 AM,10-10-2024, 3:15:00 PM,PE,81600,Sell,20,362.85,282,,1617
384,10-10-2024, 11:45:00 AM,10-10-2024, 12:59:00 PM,,,,,,,13.68,-1000
384.1,10-10-2024, 11:45:00 AM,10-10-2024, 11:56:00 AM,CE,81600,Sell,20,363.7,413.7,,-1000
384.2,10-10-2024, 11:45:00 AM,10-10-2024, 12:59:00 PM,PE,81600,Sell,20,318.9,318.9,,0
385,11-10-2024, 9:45:00 AM,11-10-2024, 10:08:00 AM,,,,,,,13.35,524
385.1,11-10-2024, 9:45:00 AM,11-10-2024, 9:46:00 AM,CE,81500,Sell,20,116.15,166.15,,-1000
385.2,11-10-2024, 9:45:00 AM,11-10-2024, 10:08:00 AM,PE,81500,Sell,20,152.4,76.2,,1524
386,11-10-2024, 11:45:00 AM,11-10-2024, 1:39:00 PM,,,,,,,13.4,1592
386.1,11-10-2024, 11:45:00 AM,11-10-2024, 1:39:00 PM,CE,81400,Sell,20,82.75,41.4,,827
386.2,11-10-2024, 11:45:00 AM,11-10-2024, 12:35:00 PM,PE,81400,Sell,20,76.45,38.2,,765
387,14-10-2024, 9:45:00 AM,14-10-2024, 10:45:00 AM,,,,,,,13.34,-1000
387.1,14-10-2024, 9:45:00 AM,14-10-2024, 9:47:00 AM,CE,81800,Sell,20,516.95,566.95,,-1000
387.2,14-10-2024, 9:45:00 AM,14-10-2024, 10:45:00 AM,PE,81800,Sell,20,403,403,,0
388,14-10-2024, 11:45:00 AM,14-10-2024, 12:28:00 PM,,,,,,,13.17,-1000
388.1,14-10-2024, 11:45:00 AM,14-10-2024, 11:48:00 AM,CE,82000,Sell,20,453.35,503.35,,-1000
388.2,14-10-2024, 11:45:00 AM,14-10-2024, 12:28:00 PM,PE,82000,Sell,20,414.8,414.8,,0
389,15-10-2024, 9:45:00 AM,15-10-2024, 3:15:00 PM,,,,,,,12.61,2433
389.1,15-10-2024, 9:45:00 AM,15-10-2024, 3:15:00 PM,CE,82100,Sell,20,428.55,256.9,,3433
389.2,15-10-2024, 9:45:00 AM,15-10-2024, 9:47:00 AM,PE,82100,Sell,20,333.2,383.2,,-1000
390,15-10-2024, 11:45:00 AM,15-10-2024, 1:01:00 PM,,,,,,,13.13,-1000
390.1,15-10-2024, 11:45:00 AM,15-10-2024, 12:03:00 PM,CE,81800,Sell,20,410.25,460.25,,-1000
390.2,15-10-2024, 11:45:00 AM,15-10-2024, 1:01:00 PM,PE,81800,Sell,20,411.65,411.65,,0
391,16-10-2024, 9:45:00 AM,16-10-2024, 11:36:00 AM,,,,,,,13.05,2989
391.1,16-10-2024, 9:45:00 AM,16-10-2024, 11:36:00 AM,CE,81900,Sell,20,398.85,199.4,,3989
391.2,16-10-2024, 9:45:00 AM,16-10-2024, 10:40:00 AM,PE,81900,Sell,20,334.95,384.95,,-1000
392,16-10-2024, 11:45:00 AM,16-10-2024, 2:27:00 PM,,,,,,,13.42,2424
392.1,16-10-2024, 11:45:00 AM,16-10-2024, 1:14:00 PM,CE,81400,Sell,20,409.25,459.25,,-1000
392.2,16-10-2024, 11:45:00 AM,16-10-2024, 2:27:00 PM,PE,81400,Sell,20,342.4,171.2,,3424
393,17-10-2024, 9:45:00 AM,17-10-2024, 10:16:00 AM,,,,,,,13.4,-1000
393.1,17-10-2024, 9:45:00 AM,17-10-2024, 10:16:00 AM,CE,81300,Sell,20,342.4,342.4,,0
393.2,17-10-2024, 9:45:00 AM,17-10-2024, 9:46:00 AM,PE,81300,Sell,20,328.85,378.85,,-1000
394,17-10-2024, 11:45:00 AM,17-10-2024, 3:15:00 PM,,,,,,,13.4,1828
394.1,17-10-2024, 11:45:00 AM,17-10-2024, 3:15:00 PM,CE,81000,Sell,20,370,312,,1160
394.2,17-10-2024, 11:45:00 AM,17-10-2024, 3:15:00 PM,PE,81000,Sell,20,220.3,186.9,,668
395,18-10-2024, 9:45:00 AM,18-10-2024, 9:55:00 AM,,,,,,,13.63,-1000
395.1,18-10-2024, 9:45:00 AM,18-10-2024, 9:49:00 AM,CE,80600,Sell,20,205.2,255.2,,-1000
395.2,18-10-2024, 9:45:00 AM,18-10-2024, 9:55:00 AM,PE,80600,Sell,20,131.25,131.25,,0
396,18-10-2024, 11:45:00 AM,18-10-2024, 12:36:00 PM,,,,,,,13.22,188
396.1,18-10-2024, 11:45:00 AM,18-10-2024, 12:26:00 PM,CE,81000,Sell,20,181.25,231.25,,-1000
396.2,18-10-2024, 11:45:00 AM,18-10-2024, 12:36:00 PM,PE,81000,Sell,20,118.8,59.4,,1188
397,21-10-2024, 9:45:00 AM,21-10-2024, 10:02:00 AM,,,,,,,13.9,-1000
397.1,21-10-2024, 9:45:00 AM,21-10-2024, 10:02:00 AM,CE,81100,Sell,20,508.65,508.65,,0
397.2,21-10-2024, 9:45:00 AM,21-10-2024, 9:46:00 AM,PE,81100,Sell,20,482.75,532.75,,-1000
398,21-10-2024, 11:45:00 AM,21-10-2024, 11:49:00 AM,,,,,,,13.89,-1039
398.1,21-10-2024, 11:45:00 AM,21-10-2024, 11:49:00 AM,CE,81100,Sell,20,462.15,464.1,,-39
398.2,21-10-2024, 11:45:00 AM,21-10-2024, 11:47:00 AM,PE,81100,Sell,20,513.35,563.35,,-1000
399,22-10-2024, 9:45:00 AM,22-10-2024, 10:07:00 AM,,,,,,,13.73,-1000
399.1,22-10-2024, 9:45:00 AM,22-10-2024, 10:01:00 AM,CE,81400,Sell,20,434.05,484.05,,-1000
399.2,22-10-2024, 9:45:00 AM,22-10-2024, 10:07:00 AM,PE,81400,Sell,20,372.6,372.6,,0
400,22-10-2024, 11:45:00 AM,22-10-2024, 12:30:00 PM,,,,,,,14.24,-1000
400.1,22-10-2024, 11:45:00 AM,22-10-2024, 12:25:00 PM,CE,80700,Sell,20,557.25,607.25,,-1000
400.2,22-10-2024, 11:45:00 AM,22-10-2024, 12:30:00 PM,PE,80700,Sell,20,404.85,404.85,,0
401,23-10-2024, 9:45:00 AM,23-10-2024, 11:03:00 AM,,,,,,,14.93,3228
401.1,23-10-2024, 9:45:00 AM,23-10-2024, 9:48:00 AM,CE,80100,Sell,20,524.8,585,,-1204
401.2,23-10-2024, 9:45:00 AM,23-10-2024, 11:03:00 AM,PE,80100,Sell,20,443.2,221.6,,4432
402,23-10-2024, 11:45:00 AM,23-10-2024, 11:51:00 AM,,,,,,,14.48,-1000
402.1,23-10-2024, 11:45:00 AM,23-10-2024, 11:47:00 AM,CE,80600,Sell,20,450.4,500.4,,-1000
402.2,23-10-2024, 11:45:00 AM,23-10-2024, 11:51:00 AM,PE,80600,Sell,20,398.2,398.2,,0
403,24-10-2024, 9:45:00 AM,24-10-2024, 11:26:00 AM,,,,,,,14.75,2245
403.1,24-10-2024, 9:45:00 AM,24-10-2024, 9:59:00 AM,CE,79900,Sell,20,339.6,389.6,,-1000
403.2,24-10-2024, 9:45:00 AM,24-10-2024, 11:26:00 AM,PE,79900,Sell,20,324.5,162.25,,3245
404,24-10-2024, 11:45:00 AM,24-10-2024, 3:15:00 PM,,,,,,,14.2,1131
404.1,24-10-2024, 11:45:00 AM,24-10-2024, 3:15:00 PM,CE,80100,Sell,20,266.65,256.9,,195
404.2,24-10-2024, 11:45:00 AM,24-10-2024, 3:15:00 PM,PE,80100,Sell,20,251.1,204.3,,936
405,25-10-2024, 9:45:00 AM,25-10-2024, 9:47:00 AM,,,,,,,14.27,-1000
405.1,25-10-2024, 9:45:00 AM,25-10-2024, 9:46:00 AM,CE,79900,Sell,20,243.45,293.45,,-1000
405.2,25-10-2024, 9:45:00 AM,25-10-2024, 9:47:00 AM,PE,79900,Sell,20,181.55,181.55,,0
406,25-10-2024, 11:45:00 AM,25-10-2024, 12:25:00 PM,,,,,,,14.83,949
406.1,25-10-2024, 11:45:00 AM,25-10-2024, 12:17:00 PM,CE,79400,Sell,20,194.9,97.45,,1949
406.2,25-10-2024, 11:45:00 AM,25-10-2024, 12:25:00 PM,PE,79400,Sell,20,137.25,187.25,,-1000
407,28-10-2024, 9:45:00 AM,28-10-2024, 10:01:00 AM,,,,,,,15.4,4177
407.1,28-10-2024, 9:45:00 AM,28-10-2024, 9:48:00 AM,CE,79500,Sell,20,490.95,540.95,,-1000
407.2,28-10-2024, 9:45:00 AM,28-10-2024, 10:01:00 AM,PE,79500,Sell,20,517.65,258.8,,5177
408,28-10-2024, 11:45:00 AM,28-10-2024, 12:51:00 PM,,,,,,,14.44,-1000
408.1,28-10-2024, 11:45:00 AM,28-10-2024, 12:14:00 PM,CE,80300,Sell,20,414.65,464.65,,-1000
408.2,28-10-2024, 11:45:00 AM,28-10-2024, 12:51:00 PM,PE,80300,Sell,20,437.35,437.35,,0
409,29-10-2024, 9:45:00 AM,29-10-2024, 9:51:00 AM,,,,,,,14.75,-1000
409.1,29-10-2024, 9:45:00 AM,29-10-2024, 9:51:00 AM,CE,79600,Sell,20,473.6,473.6,,0
409.2,29-10-2024, 9:45:00 AM,29-10-2024, 9:49:00 AM,PE,79600,Sell,20,369.65,419.65,,-1000
410,29-10-2024, 11:45:00 AM,29-10-2024, 2:03:00 PM,,,,,,,14.66,2545
410.1,29-10-2024, 11:45:00 AM,29-10-2024, 12:03:00 PM,CE,79700,Sell,20,437.65,487.65,,-1000
410.2,29-10-2024, 11:45:00 AM,29-10-2024, 2:03:00 PM,PE,79700,Sell,20,354.5,177.25,,3545
411,30-10-2024, 9:45:00 AM,30-10-2024, 1:07:00 PM,,,,,,,15.25,1772
411.1,30-10-2024, 9:45:00 AM,30-10-2024, 10:55:00 AM,CE,80100,Sell,20,392.2,442.2,,-1000
411.2,30-10-2024, 9:45:00 AM,30-10-2024, 1:07:00 PM,PE,80100,Sell,20,277.2,138.6,,2772
412,30-10-2024, 11:45:00 AM,30-10-2024, 1:05:00 PM,,,,,,,15.23,-1000
412.1,30-10-2024, 11:45:00 AM,30-10-2024, 1:05:00 PM,CE,80300,Sell,20,319.3,319.3,,0
412.2,30-10-2024, 11:45:00 AM,30-10-2024, 12:06:00 PM,PE,80300,Sell,20,253.85,303.85,,-1000
413,31-10-2024, 9:45:00 AM,31-10-2024, 10:01:00 AM,,,,,,,15.76,395
413.1,31-10-2024, 9:45:00 AM,31-10-2024, 9:46:00 AM,CE,79700,Sell,20,145.9,195.9,,-1000
413.2,31-10-2024, 9:45:00 AM,31-10-2024, 10:01:00 AM,PE,79700,Sell,20,139.5,69.75,,1395
414,31-10-2024, 11:45:00 AM,31-10-2024, 12:21:00 PM,,,,,,,16.02,-513
414.1,31-10-2024, 11:45:00 AM,31-10-2024, 12:21:00 PM,CE,79600,Sell,20,48.75,24.4,,487
414.2,31-10-2024, 11:45:00 AM,31-10-2024, 12:21:00 PM,PE,79600,Sell,20,108,158,,-1000
415,04-11-2024, 9:45:00 AM,04-11-2024, 10:01:00 AM,,,,,,,16.67,-1000
415.1,04-11-2024, 9:45:00 AM,04-11-2024, 10:01:00 AM,CE,79000,Sell,20,724.45,724.45,,0
415.2,04-11-2024, 9:45:00 AM,04-11-2024, 9:46:00 AM,PE,79000,Sell,20,674.35,724.35,,-1000
416,04-11-2024, 11:45:00 AM,04-11-2024, 12:50:00 PM,,,,,,,17.18,-1000
416.1,04-11-2024, 11:45:00 AM,04-11-2024, 12:01:00 PM,CE,78400,Sell,20,790.3,840.3,,-1000
416.2,04-11-2024, 11:45:00 AM,04-11-2024, 12:50:00 PM,PE,78400,Sell,20,792.6,792.6,,0
