"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"719","2025-06-19"," 9:45:00 AM","2025-06-19"," 2:00:00 PM","","","","","","","NA","-1000.00"
"719.1","2025-06-19"," 9:45:00 AM","2025-06-19"," 2:00:00 PM","CE","81500","Sell","20","495.70","495.70","","0.00"
"719.2","2025-06-19"," 9:45:00 AM","2025-06-19"," 10:36:00 AM","PE","81500","Sell","20","412.10","462.10","","-1000.00"
"720","2025-06-19"," 11:45:00 AM","2025-06-19"," 3:14:00 PM","","","","","","","NA","-1000.00"
"720.1","2025-06-19"," 11:45:00 AM","2025-06-19"," 2:00:00 PM","CE","81400","Sell","20","506.25","556.25","","-1000.00"
"720.2","2025-06-19"," 11:45:00 AM","2025-06-19"," 3:14:00 PM","PE","81400","Sell","20","443.15","443.15","","0.00"
"721","2025-06-20"," 9:45:00 AM","2025-06-20"," 9:52:00 AM","","","","","","","NA","-1000.00"
"721.1","2025-06-20"," 9:45:00 AM","2025-06-20"," 9:48:00 AM","CE","81600","Sell","20","435.75","485.75","","-1000.00"
"721.2","2025-06-20"," 9:45:00 AM","2025-06-20"," 9:52:00 AM","PE","81600","Sell","20","328.35","328.35","","0.00"
"722","2025-06-20"," 11:45:00 AM","2025-06-20"," 12:54:00 PM","","","","","","","NA","-1000.00"
"722.1","2025-06-20"," 11:45:00 AM","2025-06-20"," 12:54:00 PM","CE","82100","Sell","20","441.25","441.25","","0.00"
"722.2","2025-06-20"," 11:45:00 AM","2025-06-20"," 12:35:00 PM","PE","82100","Sell","20","333.90","383.90","","-1000.00"
"723","2025-06-23"," 9:45:00 AM","2025-06-23"," 9:51:00 AM","","","","","","","NA","-1000.00"
"723.1","2025-06-23"," 9:45:00 AM","2025-06-23"," 9:51:00 AM","CE","81600","Sell","20","342.80","342.80","","0.00"
"723.2","2025-06-23"," 9:45:00 AM","2025-06-23"," 9:48:00 AM","PE","81600","Sell","20","298.70","348.70","","-1000.00"
"724","2025-06-23"," 11:45:00 AM","2025-06-23"," 3:15:00 PM","","","","","","","NA","662.00"
"724.1","2025-06-23"," 11:45:00 AM","2025-06-23"," 1:21:00 PM","CE","81900","Sell","20","281.00","331.00","","-1000.00"
"724.2","2025-06-23"," 11:45:00 AM","2025-06-23"," 3:15:00 PM","PE","81900","Sell","20","311.70","228.60","","1662.00"
"725","2025-06-24"," 9:45:00 AM","2025-06-24"," 9:51:00 AM","","","","","","","NA","-1000.00"
"725.1","2025-06-24"," 9:45:00 AM","2025-06-24"," 9:51:00 AM","CE","82600","Sell","20","173.00","173.00","","0.00"
"725.2","2025-06-24"," 9:45:00 AM","2025-06-24"," 9:47:00 AM","PE","82600","Sell","20","174.85","224.85","","-1000.00"
"726","2025-06-24"," 11:45:00 AM","2025-06-24"," 12:27:00 PM","","","","","","","NA","-1000.00"
"726.1","2025-06-24"," 11:45:00 AM","2025-06-24"," 12:08:00 PM","CE","82900","Sell","20","257.50","307.50","","-1000.00"
"726.2","2025-06-24"," 11:45:00 AM","2025-06-24"," 12:27:00 PM","PE","82900","Sell","20","181.70","181.70","","0.00"
"727","2025-06-25"," 9:45:00 AM","2025-06-25"," 11:13:00 AM","","","","","","","NA","-1000.00"
"727.1","2025-06-25"," 9:45:00 AM","2025-06-25"," 10:54:00 AM","CE","82500","Sell","20","572.40","622.40","","-1000.00"
"727.2","2025-06-25"," 9:45:00 AM","2025-06-25"," 11:13:00 AM","PE","82500","Sell","20","470.25","470.25","","0.00"
"728","2025-06-25"," 11:45:00 AM","2025-06-25"," 3:15:00 PM","","","","","","","NA","57.00"
"728.1","2025-06-25"," 11:45:00 AM","2025-06-25"," 1:14:00 PM","CE","82600","Sell","20","528.10","578.10","","-1000.00"
"728.2","2025-06-25"," 11:45:00 AM","2025-06-25"," 3:15:00 PM","PE","82600","Sell","20","492.05","439.20","","1057.00"
"729","2025-06-26"," 9:45:00 AM","2025-06-26"," 10:42:00 AM","","","","","","","NA","-1000.00"
"729.1","2025-06-26"," 9:45:00 AM","2025-06-26"," 9:48:00 AM","CE","83100","Sell","20","493.75","543.75","","-1000.00"
"729.2","2025-06-26"," 9:45:00 AM","2025-06-26"," 10:42:00 AM","PE","83100","Sell","20","527.90","527.90","","0.00"
"730","2025-06-26"," 11:45:00 AM","2025-06-26"," 3:15:00 PM","","","","","","","NA","4029.00"
"730.1","2025-06-26"," 11:45:00 AM","2025-06-26"," 11:48:00 AM","CE","83000","Sell","20","544.60","594.60","","-1000.00"
"730.2","2025-06-26"," 11:45:00 AM","2025-06-26"," 3:15:00 PM","PE","83000","Sell","20","484.45","233.00","","5029.00"
"731","2025-06-27"," 9:45:00 AM","2025-06-27"," 3:15:00 PM","","","","","","","NA","2938.00"
"731.1","2025-06-27"," 9:45:00 AM","2025-06-27"," 9:54:00 AM","CE","83700","Sell","20","440.00","490.00","","-1000.00"
"731.2","2025-06-27"," 9:45:00 AM","2025-06-27"," 3:15:00 PM","PE","83700","Sell","20","402.25","205.35","","3938.00"
"732","2025-06-27"," 11:45:00 AM","2025-06-27"," 3:15:00 PM","","","","","","","NA","334.00"
"732.1","2025-06-27"," 11:45:00 AM","2025-06-27"," 12:42:00 PM","CE","83900","Sell","20","388.25","438.25","","-1000.00"
"732.2","2025-06-27"," 11:45:00 AM","2025-06-27"," 3:15:00 PM","PE","83900","Sell","20","338.35","271.65","","1334.00"
"733","2025-06-30"," 9:45:00 AM","2025-06-30"," 10:06:00 AM","","","","","","","NA","-1000.00"
"733.1","2025-06-30"," 9:45:00 AM","2025-06-30"," 10:06:00 AM","CE","83900","Sell","20","322.60","322.60","","0.00"
"733.2","2025-06-30"," 9:45:00 AM","2025-06-30"," 10:02:00 AM","PE","83900","Sell","20","292.95","342.95","","-1000.00"
"734","2025-06-30"," 11:45:00 AM","2025-06-30"," 3:15:00 PM","","","","","","","NA","1493.00"
"734.1","2025-06-30"," 11:45:00 AM","2025-06-30"," 3:15:00 PM","CE","83800","Sell","20","317.20","192.55","","2493.00"
"734.2","2025-06-30"," 11:45:00 AM","2025-06-30"," 1:00:00 PM","PE","83800","Sell","20","246.35","296.35","","-1000.00"
"735","2025-07-01"," 9:45:00 AM","2025-07-01"," 3:15:00 PM","","","","","","","NA","2565.00"
"735.1","2025-07-01"," 9:45:00 AM","2025-07-01"," 3:15:00 PM","CE","83800","Sell","20","178.45","0.20","","3565.00"
"735.2","2025-07-01"," 9:45:00 AM","2025-07-01"," 11:57:00 AM","PE","83800","Sell","20","166.30","216.30","","-1000.00"
"736","2025-07-01"," 11:45:00 AM","2025-07-01"," 3:15:00 PM","","","","","","","NA","1962.00"
"736.1","2025-07-01"," 11:45:00 AM","2025-07-01"," 3:15:00 PM","CE","83600","Sell","20","134.90","94.10","","816.00"
"736.2","2025-07-01"," 11:45:00 AM","2025-07-01"," 3:15:00 PM","PE","83600","Sell","20","57.50","0.20","","1146.00"
"737","2025-07-02"," 9:45:00 AM","2025-07-02"," 3:15:00 PM","","","","","","","NA","2037.00"
"737.1","2025-07-02"," 9:45:00 AM","2025-07-02"," 3:15:00 PM","CE","83700","Sell","20","510.20","358.35","","3037.00"
"737.2","2025-07-02"," 9:45:00 AM","2025-07-02"," 10:18:00 AM","PE","83700","Sell","20","438.25","488.25","","-1000.00"
"738","2025-07-02"," 11:45:00 AM","2025-07-02"," 3:15:00 PM","","","","","","","NA","141.00"
"738.1","2025-07-02"," 11:45:00 AM","2025-07-02"," 3:15:00 PM","CE","83500","Sell","20","505.25","448.20","","1141.00"
"738.2","2025-07-02"," 11:45:00 AM","2025-07-02"," 1:19:00 PM","PE","83500","Sell","20","439.40","489.40","","-1000.00"
"739","2025-07-03"," 9:45:00 AM","2025-07-03"," 11:43:00 AM","","","","","","","NA","-1000.00"
"739.1","2025-07-03"," 9:45:00 AM","2025-07-03"," 9:50:00 AM","CE","83500","Sell","20","444.70","494.70","","-1000.00"
"739.2","2025-07-03"," 9:45:00 AM","2025-07-03"," 11:43:00 AM","PE","83500","Sell","20","357.00","357.00","","0.00"
"740","2025-07-03"," 11:45:00 AM","2025-07-03"," 11:53:00 AM","","","","","","","NA","-1000.00"
"740.1","2025-07-03"," 11:45:00 AM","2025-07-03"," 11:53:00 AM","CE","83600","Sell","20","427.75","427.75","","0.00"
"740.2","2025-07-03"," 11:45:00 AM","2025-07-03"," 11:48:00 AM","PE","83600","Sell","20","388.55","438.55","","-1000.00"
"741","2025-07-04"," 9:45:00 AM","2025-07-04"," 2:37:00 PM","","","","","","","NA","-1000.00"
"741.1","2025-07-04"," 9:45:00 AM","2025-07-04"," 2:37:00 PM","CE","83200","Sell","20","376.30","376.30","","0.00"
"741.2","2025-07-04"," 9:45:00 AM","2025-07-04"," 11:43:00 AM","PE","83200","Sell","20","335.55","385.55","","-1000.00"
"742","2025-07-04"," 11:45:00 AM","2025-07-04"," 1:14:00 PM","","","","","","","NA","-1000.00"
"742.1","2025-07-04"," 11:45:00 AM","2025-07-04"," 1:14:00 PM","CE","83100","Sell","20","342.15","342.15","","0.00"
"742.2","2025-07-04"," 11:45:00 AM","2025-07-04"," 11:48:00 AM","PE","83100","Sell","20","329.00","379.00","","-1000.00"
"743","2025-07-07"," 9:45:00 AM","2025-07-07"," 10:50:00 AM","","","","","","","NA","-1000.00"
"743.1","2025-07-07"," 9:45:00 AM","2025-07-07"," 10:50:00 AM","CE","83400","Sell","20","260.50","260.50","","0.00"
"743.2","2025-07-07"," 9:45:00 AM","2025-07-07"," 10:10:00 AM","PE","83400","Sell","20","254.00","304.00","","-1000.00"
"744","2025-07-07"," 11:45:00 AM","2025-07-07"," 1:19:00 PM","","","","","","","NA","-1000.00"
"744.1","2025-07-07"," 11:45:00 AM","2025-07-07"," 1:19:00 PM","CE","83400","Sell","20","248.20","248.20","","0.00"
"744.2","2025-07-07"," 11:45:00 AM","2025-07-07"," 12:16:00 PM","PE","83400","Sell","20","238.70","288.70","","-1000.00"
"745","2025-07-08"," 9:45:00 AM","2025-07-08"," 3:02:00 PM","","","","","","","NA","-1000.00"
"745.1","2025-07-08"," 9:45:00 AM","2025-07-08"," 3:02:00 PM","CE","83500","Sell","20","118.00","118.00","","0.00"
"745.2","2025-07-08"," 9:45:00 AM","2025-07-08"," 10:01:00 AM","PE","83500","Sell","20","132.55","182.55","","-1000.00"
"746","2025-07-08"," 11:45:00 AM","2025-07-08"," 3:15:00 PM","","","","","","","NA","123.00"
"746.1","2025-07-08"," 11:45:00 AM","2025-07-08"," 12:26:00 PM","CE","83400","Sell","20","88.60","138.60","","-1000.00"
"746.2","2025-07-08"," 11:45:00 AM","2025-07-08"," 3:15:00 PM","PE","83400","Sell","20","56.80","0.65","","1123.00"
"747","2025-07-09"," 9:45:00 AM","2025-07-09"," 2:35:00 PM","","","","","","","NA","-1000.00"
"747.1","2025-07-09"," 9:45:00 AM","2025-07-09"," 9:58:00 AM","CE","83500","Sell","20","488.85","538.85","","-1000.00"
"747.2","2025-07-09"," 9:45:00 AM","2025-07-09"," 2:35:00 PM","PE","83500","Sell","20","363.60","363.60","","0.00"
"748","2025-07-09"," 11:45:00 AM","2025-07-09"," 3:15:00 PM","","","","","","","NA","727.00"
"748.1","2025-07-09"," 11:45:00 AM","2025-07-09"," 3:15:00 PM","CE","83700","Sell","20","483.20","396.85","","1727.00"
"748.2","2025-07-09"," 11:45:00 AM","2025-07-09"," 2:28:00 PM","PE","83700","Sell","20","360.75","410.75","","-1000.00"
"749","2025-07-10"," 9:45:00 AM","2025-07-10"," 3:15:00 PM","","","","","","","NA","1803.00"
"749.1","2025-07-10"," 9:45:00 AM","2025-07-10"," 3:15:00 PM","CE","83400","Sell","20","429.00","288.85","","2803.00"
"749.2","2025-07-10"," 9:45:00 AM","2025-07-10"," 9:55:00 AM","PE","83400","Sell","20","331.75","381.75","","-1000.00"
"750","2025-07-10"," 11:45:00 AM","2025-07-10"," 3:15:00 PM","","","","","","","NA","9.00"
"750.1","2025-07-10"," 11:45:00 AM","2025-07-10"," 2:07:00 PM","CE","83200","Sell","20","443.70","493.70","","-1000.00"
"750.2","2025-07-10"," 11:45:00 AM","2025-07-10"," 3:15:00 PM","PE","83200","Sell","20","355.40","304.95","","1009.00"
"751","2025-07-11"," 9:45:00 AM","2025-07-11"," 3:15:00 PM","","","","","","","NA","2794.00"
"751.1","2025-07-11"," 9:45:00 AM","2025-07-11"," 3:15:00 PM","CE","83000","Sell","20","326.30","136.60","","3794.00"
"751.2","2025-07-11"," 9:45:00 AM","2025-07-11"," 10:02:00 AM","PE","83000","Sell","20","259.10","309.10","","-1000.00"
"752","2025-07-11"," 11:45:00 AM","2025-07-11"," 3:15:00 PM","","","","","","","NA","1209.00"
"752.1","2025-07-11"," 11:45:00 AM","2025-07-11"," 3:15:00 PM","CE","82500","Sell","20","381.75","344.50","","745.00"
"752.2","2025-07-11"," 11:45:00 AM","2025-07-11"," 3:15:00 PM","PE","82500","Sell","20","247.20","224.00","","464.00"
"753","2025-07-14"," 9:45:00 AM","2025-07-14"," 10:07:00 AM","","","","","","","NA","-1000.00"
"753.1","2025-07-14"," 9:45:00 AM","2025-07-14"," 9:55:00 AM","CE","82300","Sell","20","235.75","285.75","","-1000.00"
"753.2","2025-07-14"," 9:45:00 AM","2025-07-14"," 10:07:00 AM","PE","82300","Sell","20","239.15","239.15","","0.00"
"754","2025-07-14"," 11:45:00 AM","2025-07-14"," 1:22:00 PM","","","","","","","NA","-1000.00"
"754.1","2025-07-14"," 11:45:00 AM","2025-07-14"," 1:22:00 PM","CE","82100","Sell","20","247.05","247.05","","0.00"
"754.2","2025-07-14"," 11:45:00 AM","2025-07-14"," 1:09:00 PM","PE","82100","Sell","20","193.80","243.80","","-1000.00"
"755","2025-07-15"," 9:45:00 AM","2025-07-15"," 3:15:00 PM","","","","","","","NA","1558.00"
"755.1","2025-07-15"," 9:45:00 AM","2025-07-15"," 10:40:00 AM","CE","82300","Sell","20","146.00","196.00","","-1000.00"
"755.2","2025-07-15"," 9:45:00 AM","2025-07-15"," 3:15:00 PM","PE","82300","Sell","20","128.20","0.30","","2558.00"
"756","2025-07-15"," 11:45:00 AM","2025-07-15"," 3:15:00 PM","","","","","","","NA","1239.00"
"756.1","2025-07-15"," 11:45:00 AM","2025-07-15"," 3:15:00 PM","CE","82700","Sell","20","112.95","1.00","","2239.00"
"756.2","2025-07-15"," 11:45:00 AM","2025-07-15"," 12:22:00 PM","PE","82700","Sell","20","107.00","157.00","","-1000.00"
"757","2025-07-16"," 9:45:00 AM","2025-07-16"," 11:53:00 AM","","","","","","","NA","-1000.00"
"757.1","2025-07-16"," 9:45:00 AM","2025-07-16"," 11:53:00 AM","CE","82500","Sell","20","396.90","396.90","","0.00"
"757.2","2025-07-16"," 9:45:00 AM","2025-07-16"," 10:45:00 AM","PE","82500","Sell","20","388.25","438.25","","-1000.00"
"758","2025-07-16"," 11:45:00 AM","2025-07-16"," 3:15:00 PM","","","","","","","NA","607.00"
"758.1","2025-07-16"," 11:45:00 AM","2025-07-16"," 11:54:00 AM","CE","82400","Sell","20","417.40","467.40","","-1000.00"
"758.2","2025-07-16"," 11:45:00 AM","2025-07-16"," 3:15:00 PM","PE","82400","Sell","20","344.20","263.85","","1607.00"
"759","2025-07-17"," 9:45:00 AM","2025-07-17"," 11:32:00 AM","","","","","","","NA","-1000.00"
"759.1","2025-07-17"," 9:45:00 AM","2025-07-17"," 11:32:00 AM","CE","82600","Sell","20","347.70","347.70","","0.00"
"759.2","2025-07-17"," 9:45:00 AM","2025-07-17"," 10:10:00 AM","PE","82600","Sell","20","344.20","394.20","","-1000.00"
"760","2025-07-17"," 11:45:00 AM","2025-07-17"," 3:15:00 PM","","","","","","","NA","1161.00"
"760.1","2025-07-17"," 11:45:00 AM","2025-07-17"," 3:15:00 PM","CE","82600","Sell","20","354.05","246.00","","2161.00"
"760.2","2025-07-17"," 11:45:00 AM","2025-07-17"," 1:06:00 PM","PE","82600","Sell","20","325.00","375.00","","-1000.00"
"761","2025-07-18"," 9:45:00 AM","2025-07-18"," 3:15:00 PM","","","","","","","NA","1622.00"
"761.1","2025-07-18"," 9:45:00 AM","2025-07-18"," 3:15:00 PM","CE","82000","Sell","20","384.00","252.90","","2622.00"
"761.2","2025-07-18"," 9:45:00 AM","2025-07-18"," 10:03:00 AM","PE","82000","Sell","20","253.80","303.80","","-1000.00"
"762","2025-07-18"," 11:45:00 AM","2025-07-18"," 3:15:00 PM","","","","","","","NA","597.00"
"762.1","2025-07-18"," 11:45:00 AM","2025-07-18"," 1:01:00 PM","CE","81600","Sell","20","403.00","453.00","","-1000.00"
"762.2","2025-07-18"," 11:45:00 AM","2025-07-18"," 3:15:00 PM","PE","81600","Sell","20","271.50","191.65","","1597.00"
"763","2025-07-21"," 9:45:00 AM","2025-07-21"," 3:15:00 PM","","","","","","","NA","2681.00"
"763.1","2025-07-21"," 9:45:00 AM","2025-07-21"," 9:48:00 AM","CE","81700","Sell","20","234.65","284.65","","-1000.00"
"763.2","2025-07-21"," 9:45:00 AM","2025-07-21"," 3:15:00 PM","PE","81700","Sell","20","232.00","47.95","","3681.00"
"764","2025-07-21"," 11:45:00 AM","2025-07-21"," 1:58:00 PM","","","","","","","NA","-1000.00"
"764.1","2025-07-21"," 11:45:00 AM","2025-07-21"," 12:01:00 PM","CE","82000","Sell","20","221.00","271.00","","-1000.00"
"764.2","2025-07-21"," 11:45:00 AM","2025-07-21"," 1:58:00 PM","PE","82000","Sell","20","203.40","203.40","","0.00"
"765","2025-07-22"," 9:45:00 AM","2025-07-22"," 9:56:00 AM","","","","","","","NA","-1000.00"
"765.1","2025-07-22"," 9:45:00 AM","2025-07-22"," 9:48:00 AM","CE","82300","Sell","20","131.50","181.50","","-1000.00"
"765.2","2025-07-22"," 9:45:00 AM","2025-07-22"," 9:56:00 AM","PE","82300","Sell","20","98.45","98.45","","0.00"
"766","2025-07-22"," 11:45:00 AM","2025-07-22"," 2:39:00 PM","","","","","","","NA","-1000.00"
"766.1","2025-07-22"," 11:45:00 AM","2025-07-22"," 12:24:00 PM","CE","82200","Sell","20","79.90","129.90","","-1000.00"
"766.2","2025-07-22"," 11:45:00 AM","2025-07-22"," 2:39:00 PM","PE","82200","Sell","20","87.40","87.40","","0.00"
"767","2025-07-23"," 9:45:00 AM","2025-07-23"," 3:15:00 PM","","","","","","","NA","2224.00"
"767.1","2025-07-23"," 9:45:00 AM","2025-07-23"," 10:56:00 AM","CE","82300","Sell","20","411.90","461.90","","-1000.00"
"767.2","2025-07-23"," 9:45:00 AM","2025-07-23"," 3:15:00 PM","PE","82300","Sell","20","328.80","167.60","","3224.00"
"768","2025-07-23"," 11:45:00 AM","2025-07-23"," 3:15:00 PM","","","","","","","NA","1199.00"
"768.1","2025-07-23"," 11:45:00 AM","2025-07-23"," 12:04:00 PM","CE","82400","Sell","20","395.00","445.00","","-1000.00"
"768.2","2025-07-23"," 11:45:00 AM","2025-07-23"," 3:15:00 PM","PE","82400","Sell","20","303.15","193.20","","2199.00"
"769","2025-07-24"," 9:45:00 AM","2025-07-24"," 3:15:00 PM","","","","","","","NA","1970.00"
"769.1","2025-07-24"," 9:45:00 AM","2025-07-24"," 3:15:00 PM","CE","82600","Sell","20","321.30","172.80","","2970.00"
"769.2","2025-07-24"," 9:45:00 AM","2025-07-24"," 11:16:00 AM","PE","82600","Sell","20","303.25","353.25","","-1000.00"
"770","2025-07-24"," 11:45:00 AM","2025-07-24"," 3:15:00 PM","","","","","","","NA","381.00"
"770.1","2025-07-24"," 11:45:00 AM","2025-07-24"," 3:15:00 PM","CE","82300","Sell","20","363.30","294.25","","1381.00"
"770.2","2025-07-24"," 11:45:00 AM","2025-07-24"," 11:58:00 AM","PE","82300","Sell","20","288.20","338.20","","-1000.00"
"771","2025-07-25"," 9:45:00 AM","2025-07-25"," 3:15:00 PM","","","","","","","NA","1940.00"
"771.1","2025-07-25"," 9:45:00 AM","2025-07-25"," 3:15:00 PM","CE","81800","Sell","20","312.75","165.75","","2940.00"
"771.2","2025-07-25"," 9:45:00 AM","2025-07-25"," 10:16:00 AM","PE","81800","Sell","20","295.05","345.05","","-1000.00"
"772","2025-07-25"," 11:45:00 AM","2025-07-25"," 3:15:00 PM","","","","","","","NA","771.00"
"772.1","2025-07-25"," 11:45:00 AM","2025-07-25"," 3:15:00 PM","CE","81600","Sell","20","331.50","242.95","","1771.00"
"772.2","2025-07-25"," 11:45:00 AM","2025-07-25"," 11:48:00 AM","PE","81600","Sell","20","267.00","317.00","","-1000.00"
"773","2025-07-28"," 9:45:00 AM","2025-07-28"," 10:49:00 AM","","","","","","","NA","-1000.00"
"773.1","2025-07-28"," 9:45:00 AM","2025-07-28"," 9:50:00 AM","CE","81300","Sell","20","251.95","301.95","","-1000.00"
"773.2","2025-07-28"," 9:45:00 AM","2025-07-28"," 10:49:00 AM","PE","81300","Sell","20","225.60","225.60","","0.00"
"774","2025-07-28"," 11:45:00 AM","2025-07-28"," 3:15:00 PM","","","","","","","NA","2448.00"
"774.1","2025-07-28"," 11:45:00 AM","2025-07-28"," 3:15:00 PM","CE","81300","Sell","20","251.40","79.00","","3448.00"
"774.2","2025-07-28"," 11:45:00 AM","2025-07-28"," 12:45:00 PM","PE","81300","Sell","20","182.60","232.60","","-1000.00"
"775","2025-07-29"," 9:45:00 AM","2025-07-29"," 10:12:00 AM","","","","","","","NA","-1037.00"
"775.1","2025-07-29"," 9:45:00 AM","2025-07-29"," 9:56:00 AM","CE","80900","Sell","20","168.60","220.45","","-1037.00"
"775.2","2025-07-29"," 9:45:00 AM","2025-07-29"," 10:12:00 AM","PE","80900","Sell","20","129.05","129.05","","0.00"
"776","2025-07-29"," 11:45:00 AM","2025-07-29"," 3:15:00 PM","","","","","","","NA","854.00"
"776.1","2025-07-29"," 11:45:00 AM","2025-07-29"," 12:42:00 PM","CE","80800","Sell","20","118.00","168.00","","-1000.00"
"776.2","2025-07-29"," 11:45:00 AM","2025-07-29"," 3:15:00 PM","PE","80800","Sell","20","92.90","0.20","","1854.00"
"777","2025-07-30"," 9:45:00 AM","2025-07-30"," 11:20:00 AM","","","","","","","NA","-1000.00"
"777.1","2025-07-30"," 9:45:00 AM","2025-07-30"," 11:20:00 AM","CE","81500","Sell","20","452.00","452.00","","0.00"
"777.2","2025-07-30"," 9:45:00 AM","2025-07-30"," 9:48:00 AM","PE","81500","Sell","20","386.35","436.35","","-1000.00"
"778","2025-07-30"," 11:45:00 AM","2025-07-30"," 2:28:00 PM","","","","","","","NA","-1000.00"
"778.1","2025-07-30"," 11:45:00 AM","2025-07-30"," 2:28:00 PM","CE","81500","Sell","20","456.40","456.40","","0.00"
"778.2","2025-07-30"," 11:45:00 AM","2025-07-30"," 1:23:00 PM","PE","81500","Sell","20","359.10","409.10","","-1000.00"
"779","2025-07-31"," 9:45:00 AM","2025-07-31"," 10:49:00 AM","","","","","","","NA","-1000.00"
"779.1","2025-07-31"," 9:45:00 AM","2025-07-31"," 10:49:00 AM","CE","81000","Sell","20","411.30","411.30","","0.00"
"779.2","2025-07-31"," 9:45:00 AM","2025-07-31"," 10:01:00 AM","PE","81000","Sell","20","416.65","466.65","","-1000.00"
"780","2025-07-31"," 11:45:00 AM","2025-07-31"," 12:15:00 PM","","","","","","","NA","-1000.00"
"780.1","2025-07-31"," 11:45:00 AM","2025-07-31"," 12:15:00 PM","CE","81300","Sell","20","467.90","467.90","","0.00"
"780.2","2025-07-31"," 11:45:00 AM","2025-07-31"," 12:08:00 PM","PE","81300","Sell","20","378.60","428.60","","-1000.00"
"781","2025-08-01"," 9:45:00 AM","2025-08-01"," 11:19:00 AM","","","","","","","NA","-1000.00"
"781.1","2025-08-01"," 9:45:00 AM","2025-08-01"," 10:11:00 AM","CE","81000","Sell","20","391.80","441.80","","-1000.00"
"781.2","2025-08-01"," 9:45:00 AM","2025-08-01"," 11:19:00 AM","PE","81000","Sell","20","344.00","344.00","","0.00"
"782","2025-08-01"," 11:45:00 AM","2025-08-01"," 12:36:00 PM","","","","","","","NA","-1000.00"
"782.1","2025-08-01"," 11:45:00 AM","2025-08-01"," 11:50:00 AM","CE","80800","Sell","20","385.90","435.90","","-1000.00"
"782.2","2025-08-01"," 11:45:00 AM","2025-08-01"," 12:36:00 PM","PE","80800","Sell","20","330.85","330.85","","0.00"
"783","2025-08-04"," 9:45:00 AM","2025-08-04"," 9:50:00 AM","","","","","","","NA","-1000.00"
"783.1","2025-08-04"," 9:45:00 AM","2025-08-04"," 9:50:00 AM","CE","80600","Sell","20","337.05","337.05","","0.00"
"783.2","2025-08-04"," 9:45:00 AM","2025-08-04"," 9:48:00 AM","PE","80600","Sell","20","257.40","307.40","","-1000.00"
"784","2025-08-04"," 11:45:00 AM","2025-08-04"," 1:29:00 PM","","","","","","","NA","-1000.00"
"784.1","2025-08-04"," 11:45:00 AM","2025-08-04"," 12:37:00 PM","CE","80900","Sell","20","260.50","310.50","","-1000.00"
"784.2","2025-08-04"," 11:45:00 AM","2025-08-04"," 1:29:00 PM","PE","80900","Sell","20","258.15","258.15","","0.00"
"785","2025-08-05"," 9:45:00 AM","2025-08-05"," 3:15:00 PM","","","","","","","NA","2430.00"
"785.1","2025-08-05"," 9:45:00 AM","2025-08-05"," 12:13:00 PM","CE","80700","Sell","20","172.55","222.55","","-1000.00"
"785.2","2025-08-05"," 9:45:00 AM","2025-08-05"," 3:15:00 PM","PE","80700","Sell","20","175.25","3.75","","3430.00"
"786","2025-08-05"," 11:45:00 AM","2025-08-05"," 1:12:00 PM","","","","","","","NA","-1000.00"
"786.1","2025-08-05"," 11:45:00 AM","2025-08-05"," 12:12:00 PM","CE","80700","Sell","20","112.95","162.95","","-1000.00"
"786.2","2025-08-05"," 11:45:00 AM","2025-08-05"," 1:12:00 PM","PE","80700","Sell","20","93.05","93.05","","0.00"
"787","2025-08-06"," 9:45:00 AM","2025-08-06"," 10:22:00 AM","","","","","","","NA","-1000.00"
"787.1","2025-08-06"," 9:45:00 AM","2025-08-06"," 10:22:00 AM","CE","80700","Sell","20","488.05","488.05","","0.00"
"787.2","2025-08-06"," 9:45:00 AM","2025-08-06"," 10:05:00 AM","PE","80700","Sell","20","444.65","494.65","","-1000.00"
"788","2025-08-06"," 11:45:00 AM","2025-08-06"," 2:37:00 PM","","","","","","","NA","-1000.00"
"788.1","2025-08-06"," 11:45:00 AM","2025-08-06"," 12:03:00 PM","CE","80500","Sell","20","476.95","526.95","","-1000.00"
"788.2","2025-08-06"," 11:45:00 AM","2025-08-06"," 2:37:00 PM","PE","80500","Sell","20","389.40","389.40","","0.00"
"789","2025-08-07"," 9:45:00 AM","2025-08-07"," 2:23:00 PM","","","","","","","NA","-1000.00"
"789.1","2025-08-07"," 9:45:00 AM","2025-08-07"," 2:23:00 PM","CE","80300","Sell","20","406.00","406.00","","0.00"
"789.2","2025-08-07"," 9:45:00 AM","2025-08-07"," 10:29:00 AM","PE","80300","Sell","20","341.55","391.55","","-1000.00"
"790","2025-08-07"," 11:45:00 AM","2025-08-07"," 2:13:00 PM","","","","","","","NA","-1000.00"
"790.1","2025-08-07"," 11:45:00 AM","2025-08-07"," 2:13:00 PM","CE","80100","Sell","20","373.35","373.35","","0.00"
"790.2","2025-08-07"," 11:45:00 AM","2025-08-07"," 1:19:00 PM","PE","80100","Sell","20","359.25","409.25","","-1000.00"
"791","2025-08-08"," 9:45:00 AM","2025-08-08"," 3:15:00 PM","","","","","","","NA","2433.00"
"791.1","2025-08-08"," 9:45:00 AM","2025-08-08"," 3:15:00 PM","CE","80300","Sell","20","343.60","171.95","","3433.00"
"791.2","2025-08-08"," 9:45:00 AM","2025-08-08"," 10:02:00 AM","PE","80300","Sell","20","304.90","354.90","","-1000.00"
